step,time,body,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,energy,momentum_x,momentum_y
120,1.200000,2,2.2284059841275198644,-7.74481357860798252495,0,-0.01765281827320703016,3.31103259711368081596,0,-16830.45936136987512552404,124.9999999999999997181,950.00000000000000086736
130,1.300000,0,10.4502815432087130762,2.91878636051654685317,0,-0.89699102421296216653,-2.2032848636043283451,0,-16830.45936134782645988463,124.99999999999999964763,950.00000000000000089447
130,1.300000,1,-8.06462262615194058464,4.68776696399397550975,0,0.89222705378682117395,1.5930457256745605864,0,-16830.45936134782645988463,124.99999999999999964763,950.00000000000000089447
130,1.300000,2,2.2259840752230361542,-7.40052416780901215106,0,-0.0296194677607235147,3.5764595301109849622,0,-16830.45936134782645988463,124.99999999999999964763,950.00000000000000089447
140,1.400000,0,10.34943963620002672677,2.6933976299158106476,0,-1.12189045021262251184,-2.30517855143337613695,0,-16830.45936131526410700615,124.9999999999999996178,950.00000000000000097307
140,1.400000,1,-7.96781341815572778593,4.8428181907601177316,0,1.04453776611045291776,1.5073138862406660155,0,-16830.45936131526410700615,124.9999999999999996178,950.00000000000000097307
140,1.400000,2,2.22273778924027673557,-7.0291498992671847042,0,-0.0338994387436682393,3.8530492664868525403,0,-16830.45936131526410700615,124.9999999999999996178,950.00000000000000097307
150,1.500000,0,10.22544967565195879835,2.4575968092722751216,0,-1.3604275055381806305,-2.4116932300203783456,0,-16830.45936126606281874074,124.99999999999999946874,950.0000000000000010354
150,1.500000,1,-7.85558626212127619136,4.9890874013500551224,0,1.2007164657150264442,1.4173090355832406047,0,-16830.45936126606281874074,124.99999999999999946874,950.0000000000000010354
150,1.500000,2,2.2195168610359453791,-6.629473493556829377,0,-0.02877663164123084506,4.1428756119746209305,0,-16830.45936126606281874074,124.99999999999999946874,950.0000000000000010354
160,1.600000,0,10.07679167288154550153,2.2108687493943981543,0,-1.61587339895140226124,-2.52392205512923565734,0,-16830.45936118960555047034,124.99999999999999931695,950.00000000000000111944
160,1.600000,1,-7.7275132338753006105,5.12611688644796967095,0,1.3616066877001041054,1.32240739450712209896,0,-16830.45936118960555047034,124.99999999999999931695,950.00000000000000111944
160,1.600000,2,2.2173750135176852895,-6.2000528948796232041,0,-0.01184395911850467893,4.44837315604226301517,0,-16830.45936118960555047034,124.99999999999999931695,950.00000000000000111944
170,1.700000,0,9.9015683608604899678,1.9525786655548194582,0,-1.8925701127700553482,-2.6431712298686907402,0,-16830.4593610667185587801,124.99999999999999912993,950.00000000000000124683
170,1.700000,1,-7.58307513317249781785,5.25338153874355537955,0,1.52819694065277177677,1.2218812985938692712,0,-16830.4593610667185587801,124.99999999999999912993,950.00000000000000124683
170,1.700000,2,2.21765440667790690246,-5.7391811684041830445,0,0.02032964214907721616,4.77241913837346420506,0,-16830.4593610667185587801,124.99999999999999912993,950.00000000000000124683
180,1.800000,0,9.697374177582924836,1.68194897304901949697,0,-2.1964502202253170319,-2.77099507893630934513,0,-16830.4593608610893239209,124.9999999999999989673,950.00000000000000130646
180,1.800000,1,-7.4216448205069451602,5.3702773537511133275,0,1.701666270438654455,1.11487632773616167906,0,-16830.4593608610893239209,124.9999999999999989673,950.00000000000000130646
180,1.800000,2,2.222112863812990276,-5.24483800441082739763,0,0.07274097748080241515,5.11841670479848019707,0,-16830.4593608610893239209,124.9999999999999989673,950.00000000000000130646
190,1.900000,0,9.461097178429073849,1.3980338116464999486,0,-2.53589040887987184005,-2.9092001110157799202,0,-16830.459360500068160723,124.99999999999999880196,950.00000000000000137965
190,1.900000,1,-7.2424652370679552548,5.4761074505690144022,0,1.88344595828777766427,1.0003846602430715491,0,-16830.459360500068160723,124.99999999999999880196,950.00000000000000137965
190,1.900000,2,2.2331220126074296298,-4.71463398500002587433,0,0.1528657657378464076,5.49034774478140712135,0,-16830.459360500068160723,124.99999999999999880196,950.00000000000000137965
200,2.000000,0,9.1886083013318775256,1.0996975472287172463,0,-2.9231736818242376828,-3.0597409406184736491,0,-16830.4593598288878245984,124.9999999999999986529,950.0000000000000013986
200,2.000000,1,-7.04462018510510649364,5.5700652902863195549,0,2.07530386233609158257,0.8772161217173306131,0,-16830.4593598288878245984,124.9999999999999986529,950.0000000000000013986
200,2.000000,2,2.2539875715909374467,-4.1457545791898359067,0,0.27226146598412036536,5.892700109650973281,0,-16830.4593598288878245984,124.9999999999999986529,950.0000000000000013986
210,2.100000,0,8.87425264914149083837,0.7856173110145271906,0,-3.37711638433809783387,-3.2242834820123105368,0,-16830.45935849390588434583,124.9999999999999985038,950.0000000000000014637
210,2.100000,1,-6.8269952019182284391,5.6512150709656963254,0,2.2794596802786800223,0.7439720183650841197,0,-16830.45935849390588434583,124.9999999999999985038,950.0000000000000014637
210,2.100000,2,2.28948938448302097206,-3.53492790095568602707,0,0.44951223670409335456,6.3299905453576212346,0,-16830.45935849390588434583,124.9999999999999985038,950.0000000000000014637
220,2.200000,0,8.5099748622301434796,0.45437053676328590925,0,-3.9280389777799277047,-3.40275623328766988954,0,-16830.4593556261708096804,124.9999999999999983547,950.0000000000000014772
220,2.200000,1,-6.5882250141185624911,5.71847016007279756756,0,2.49873907124764405474,0.59903552771453038396,0,-16830.4593556261708096804,124.9999999999999983547,950.0000000000000014772
220,2.200000,2,2.34683639073723909475,-2.87849093224697872553,0,0.7159164450901539405,6.80504353005904918223,0,-16830.4593556261708096804,124.9999999999999983547,950.0000000000000014772
230,2.300000,0,8.0837318917377161248,0.10479680526730974924,0,-4.6276631847497385576,-3.58869622772757563466,0,-16830.4593489667974328559,124.9999999999999982409,950.0000000000000015938
230,2.300000,1,-6.32662363041064632947,5.77057266586146044927,0,2.7367643123238571835,0.4406123204119618673,0,-16830.4593489667974328559,124.9999999999999982409,950.0000000000000015938
230,2.300000,2,2.4374454646539028284,-2.17278696487140052094,0,1.12702005951674333177,7.3133332965315594068,0,-16830.4593489667974328559,124.9999999999999982409,950.0000000000000015938
240,2.400000,0,7.57645808323866779005,-0.2627408844036456208,0,-5.56940815022926776943,-3.7536738295292294368,0,-16830.45933284654861233876,124.9999999999999980674,950.00000000000000164257
240,2.400000,1,-6.04009519621965522066,5.80608247054468506787,0,2.99813199610752185287,0.26689673028366604687,0,-16830.45933284654861233876,124.9999999999999980674,950.00000000000000164257
240,2.400000,2,2.58042285330897683276,-1.41565938569605839065,0,1.7866521872815819804,7.82399448092447644636,0,-16830.45933284654861233876,124.9999999999999980674,950.00000000000000164257
250,2.500000,0,6.95614635358771181363,-0.64195519318929729775,0,-6.9264966075926234743,-3.7913380330052768994,0,-16830.459299161127732801,124.99999999999999792646,950.0000000000000016778
250,2.500000,1,-5.72603550884406227705,5.823394683325361311,0,3.28835821870382385924,0.07650084938766949524,0,-16830.459299161127732801,124.99999999999999792646,950.0000000000000016778
250,2.500000,2,2.8094894916140567047,-0.61176419815849361606,0,2.8927511354442652142,8.21190411070852719456,0,-16830.459299161127732801,124.99999999999999792646,950.0000000000000016778
260,2.600000,0,6.1681981608391599421,-1.00469559088147803984,0,-8.9674284799871934064,-3.3129819743713700745,0,-16830.45924055061349538186,124.99999999999999776383,950.0000000000000016751
260,2.600000,1,-5.381277183239757862,5.8208172980712502672,0,3.6128736468327640955,-0.13080069581644652754,0,-16830.45924055061349538186,124.99999999999999776383,950.0000000000000016751
260,2.600000,2,3.18446233682457100194,0.20816357252952315336,0,4.7577416116856567069,8.01101962171524784566,0,-16830.45924055061349538186,124.99999999999999776383,950.0000000000000016751
270,2.700000,0,5.1421752110535557881,-1.2504009705181840484,0,-11.53227627470016183577,-1.20019701536294221044,0,-16830.4578103456701974628,124.99999999999999758223,950.0000000000000017293
270,2.700000,1,-5.0022390567647392848,5.79669811838781412597,0,3.9737838581100937726,-0.3543518803306382267,0,-16830.4578103456701974628,124.99999999999999758223,950.0000000000000017293
270,2.700000,2,3.7834212489122625463,0.9264245515237554185,0,7.1859205850420254026,5.8780698030306794675,0,-16830.4578103456701974628,124.99999999999999758223,950.0000000000000017293
280,2.800000,0,3.92024599315900416647,-1.1723252268903511315,0,-12.39541452781177253273,2.86206041566220448853,0,-16830.45848986871357897636,124.9999999999999974521,950.00000000000000177267
280,2.800000,1,-4.585417492899435302,5.7492355013692261287,0,4.36807373982538726834,-0.6000295572938809603,0,-16830.45848986871357897636,124.9999999999999974521,950.00000000000000177267
280,2.800000,2,4.54945749542817732164,1.29816636980381431356,0,7.5119647016884299461,1.44558070433434034943,0,-16830.45848986871357897636,124.9999999999999974521,950.00000000000000177267
290,2.900000,0,2.74137529762698389465,-0.72221879689949599484,0,-11.0380320978923107007,5.7890685553899715358,0,-16830.46048707780262982075,124.9999999999999972624,950.000000000000001835
290,2.900000,1,-4.12733236766388233795,5.6751037933349678842,0,4.80203754636436440985,-0.89406881806449952103,0,-16830.46048707780262982075,124.9999999999999972624,950.000000000000001835
290,2.900000,2,5.1895491046426063108,1.27147572827645299003,0,5.10197093401491689216,-1.53755839395186669774,0,-16830.46048707780262982075,124.9999999999999972624,950.000000000000001835
300,3.000000,0,1.7078457168149890327,-0.0679052081192209346,0,-9.7364092880874722885,7.13995770085235858626,0,-16830.46060212183540828886,124.9999999999999970781,950.00000000000000189735
300,3.000000,1,-3.62268728515030026993,5.5671807500580807645,0,5.30655503311387939213,-1.2866198205852354808,0,-16830.46060212183540828886,124.9999999999999970781,950.00000000000000189735
300,3.000000,2,5.571423453092552421,1.0605608996385197339,0,2.6318920860999838287,-2.45203356396940643045,0,-16830.46060212183540828886,124.9999999999999970781,950.00000000000000189735
310,3.100000,0,0.7705450862225126954,0.691607771498272285,0,-9.12958384331163654956,8.0493734380475045778,0,-16830.4604476339284029804,124.99999999999999692087,950.00000000000000189735
310,3.100000,1,-3.06168980049425925184,5.4114025591928127055,0,5.9430341537418112965,-1.8749716857983314222,0,-16830.4604476339284029804,124.99999999999999692087,950.00000000000000189735
310,3.100000,2,5.73638873742265019146,0.8095460676550103772,0,0.75803913523870351343,-2.48429909122000892586,0,-16830.4604476339284029804,124.99999999999999692087,950.00000000000000189735
320,3.200000,0,-0.1431766766692542111,1.5554906715373055987,0,-9.28669828998447149216,9.38764259628539811094,0,-16830.4583699582538652085,124.9999999999999968043,950.00000000000000182146
320,3.200000,1,-2.4254630001284361474,5.17722636194460429263,0,6.8445729405100329219,-2.93373998467348719366,0,-16830.4583699582538652085,124.9999999999999968043,950.00000000000000182146
320,3.200000,2,5.7376466122342888899,0.5744037426549455441,0,-0.6761933449366934816,-2.18443914313020077724,0,-16830.4583699582538652085,124.9999999999999968043,950.00000000000000182146
330,3.300000,0,-1.1238726569253975486,2.6500510741800844152,0,-10.5600186517684007138,13.5332155031450746761,0,-16830.311556504753224164,124.999999999999996723,950.00000000000000171846
330,3.300000,1,-1.67283129565326753416,4.76795191817091000206,0,8.3463061370692149379,-5.94920470556128616515,0,-16830.311556504753224164,124.999999999999996723,950.00000000000000171846
330,3.300000,2,5.60974472048635738994,0.3776252582762606878,0,-1.8513286646025060448,-1.73129013376377450715,0,-16830.311556504753224164,124.999999999999996723,950.00000000000000171846
340,3.400000,0,-1.20515584822598788723,4.7697727728773505995,0,19.45847779151621045895,13.7359379936382284683,0,-18172.45567841068701487255,124.9999999999999966959,950.00000000000000166425
340,3.400000,1,-1.458086211575347068,3.64678846823100770663,0,-11.06785101789648595845,-6.4004831151110112415,0,-18172.45567841068701487255,124.9999999999999966959,950.00000000000000166425
340,3.400000,2,5.37074339870680895586,0.2320534297313653989,0,-2.92804151760577783875,-1.16225598516605392054,0,-18172.45567841068701487255,124.9999999999999966959,950.00000000000000166425
350,3.500000,0,0.4177272018649974994,5.49882534969325961066,0,14.0837003773765460389,4.56224301778802957664,0,-18177.4252700906117625598,124.999999999999996704,950.00000000000000153686
350,3.500000,1,-2.3200601354053454198,3.4184891056738584686,0,-6.8991330650903700576,-0.65550845999940371076,0,-18177.4252700906117625598,124.999999999999996704,950.00000000000000153686
350,3.500000,2,5.0248368014916235241,0.1481291901551432144,0,-3.98200093568918915614,-0.49477639334670880646,0,-18177.4252700906117625598,124.999999999999996704,950.00000000000000153686
360,3.600000,0,1.7255315362945229298,5.8549758564504230215,0,12.3186948167829456282,2.7737202097350345367,0,-18177.4334698320683005001,124.9999999999999967555,950.00000000000000138236
360,3.600000,1,-2.91499299463510133526,3.39745587845208064665,0,-5.17127008381338469764,0.07539283216931919334,0,-18177.4334698320683005001,124.9999999999999967555,950.00000000000000138236
360,3.600000,2,4.57635074678975365417,0.13860839104574720096,0,-4.9741476292754423111,0.3358286504131840135,0,-18177.4334698320683005001,124.9999999999999967555,950.00000000000000138236
370,3.700000,0,2.9081860579827587085,6.07234321973031835885,0,11.4013122361238950236,1.6124782995140430163,0,-18177.4339060829673338432,124.9999999999999966932,950.00000000000000127665
370,3.700000,1,-3.3742549939517085637,3.4174963978622647127,0,-4.0726765661702590692,0.28299167612637162096,0,-18177.4339060829673338432,124.9999999999999966932,950.00000000000000127665
370,3.700000,2,4.03383691953376372975,0.22169462017154147645,0,-5.85075686424220771695,1.35564102355567946785,0,-18177.4339060829673338432,124.9999999999999966932,950.00000000000000127665
380,3.800000,0,4.012183536264601143,6.18195132207731590153,0,10.6867593096238171311,0.5970402427646838408,0,-18177.43395780805571401305,124.9999999999999966986,950.00000000000000116823
380,3.800000,1,-3.73719210275176091755,3.4485425776343620257,0,-3.21017871063033170424,0.3193186826394175291,0,-18177.43395780805571401305,124.9999999999999966986,950.00000000000000116823
380,3.800000,2,3.41232674143564704413,0.41428177376536926083,0,-6.5457894924139835029,2.5087780799314278434,0,-18177.43395780805571401305,124.9999999999999966986,950.00000000000000116823
390,3.900000,0,5.0448127084992276098,6.19601016941973605444,0,9.9567934308720622614,-0.2883864024003880562,0,-18177.4339720013372846212,124.99999999999999669047,950.0000000000000012604
390,3.900000,1,-4.01926188679027735553,3.4785347867953298343,0,-2.4385042874131391255,0.2693656189120082007,0,-18177.4339720013372846212,124.99999999999999669047,950.0000000000000012604
390,3.900000,2,2.7308973460234248711,0.7234251804647230211,0,-7.05884439970282430107,3.6612055688388509112,0,-18177.4339720013372846212,124.99999999999999669047,950.0000000000000012604
400,4.000000,0,6.00207691563056946674,6.13089921269266875165,0,9.18572760432538825104,-0.9771239066881698085,0,-18177.4339774715571480362,124.99999999999999665524,950.00000000000000130375
400,4.000000,1,-4.22508444615204975157,3.5005061649961713774,0,-1.6727533494213784965,0.16157256313117213326,0,-18177.4339774715571480362,124.99999999999999665524,950.00000000000000130375
400,4.000000,2,2.00266090431700495426,1.1420098477756890065,0,-7.5119170962319846209,4.68171807438969393554,0,-18177.4339774715571480362,124.99999999999999665524,950.00000000000000130375
410,4.100000,0,6.882619785469178201,6.0078964039243374552,0,8.434065873087858736,-1.4486840397065861257,0,-18177.4339508972099422669,124.9999999999999965956,950.0000000000000013688
410,4.100000,1,-4.3514176864368753172,3.5092482854162768452,0,-0.83401415178724128786,0.00547557993051471276,0,-18177.4339508972099422669,124.9999999999999965956,950.0000000000000013688
410,4.100000,2,1.2234092930233604901,1.65387740154149671994,0,-8.11965357448839617865,5.52856480377297687337,0,-18177.4339508972099422669,124.9999999999999965956,950.0000000000000013688
420,4.200000,0,7.69146098070204450387,5.8471488002787274817,0,7.75818614046372967587,-1.7411833253728905005,0,-18177.4337845982971844042,124.9999999999999965387,950.000000000000001423
420,4.200000,1,-4.3856169438975149856,3.50003022970122595973,0,0.1972341420368673516,-0.1977836359243788278,0,-18177.4337845982971844042,124.9999999999999965387,950.000000000000001423
420,4.200000,2,0.3643585221730723284,2.2433670262033202824,0,-9.1648448242228368578,6.2454305351113504963,0,-18177.4337845982971844042,124.9999999999999965387,950.000000000000001423
430,4.300000,0,8.4375098315424901307,5.6637183679854020478,0,7.1790270319135837159,-1.91153833423445247014,0,-18177.4319979167750509877,124.9999999999999964872,950.0000000000000014989
430,4.300000,1,-4.29654933862817165597,3.468239353685442719,0,1.7112978625333057551,-0.4424423705799644092,0,-18177.4319979167750509877,124.9999999999999964872,950.0000000000000014989
430,4.300000,2,-0.64122178832028041916,2.900707121783720637,0,-11.1951685908562508323,6.8902422681252789067,0,-18177.4319979167750509877,124.9999999999999964872,950.0000000000000014989
440,4.400000,0,9.1303357334692974749,5.4672877955767834611,0,6.69160035434196251073,-2.0079924191777067632,0,-18177.2733016572045988469,124.9999999999999964357,950.00000000000000153957
440,4.400000,1,-3.9888058410246596632,3.4152679480579015334,0,5.0802172856666578119,-0.50534084563158413085,0,-18177.2733016572045988469,124.9999999999999964357,950.00000000000000153957
440,4.400000,2,-1.97655116631877082116,3.6117723388036370756,0,-16.67431153941033908854,7.11920442515009955754,0,-18177.2733016572045988469,124.9999999999999964357,950.00000000000000153957
450,4.500000,0,9.77830597008139732894,5.2634202927852844431,0,6.2777182396496318591,-2.0649909049848209089,0,-47079.14586003677902421914,124.99999999999999645737,950.00000000000000153144
450,4.500000,1,-3.5323306304415052258,4.110139851162865839,0,-8.1978562860903186412,9.9715915880713024584,0,-47079.14586003677902421914,124.99999999999999645737,950.00000000000000153144
450,4.500000,2,-3.5257708293029686352,2.9856439165645001471,0,7.7228794273830153091,-11.6708757725465593283,0,-47079.14586003677902421914,124.99999999999999645737,950.00000000000000153144
460,4.600000,0,10.3875218304654241994,5.054951383594226056,0,5.9135492043855175546,-2.10194223001955253364,0,-47083.94066962812090357265,124.99999999999999643026,950.0000000000000015992
460,4.600000,1,-4.2336201471888182153,4.6165747544758066163,0,-5.6452707937248755303,2.2080958984212320317,0,-47083.94066962812090357265,124.99999999999999643026,950.0000000000000015992
460,4.600000,2,-2.9445087316186375004,2.7042237816304768127,0,3.56522838344215487475,2.3477580588652453897,0,-47083.94066962812090357265,124.99999999999999643026,950.0000000000000015992
470,4.700000,0,10.9621948827269860846,4.8434729823359995677,0,5.5850920335511655293,-2.12546381507067521407,0,-47083.9424063926410781439,124.9999999999999963842,950.0000000000000016453
470,4.700000,1,-4.65148457036199643736,4.6701037412665897865,0,-2.5494146400794024959,-0.97821932572635686903,0,-47083.9424063926410781439,124.9999999999999963842,950.0000000000000016453
470,4.700000,2,-2.8319604326207909645,3.2416456869169388923,0,-1.61316408811847415705,8.1113513643922526277,0,-47083.9424063926410781439,124.9999999999999963842,950.0000000000000016453
480,4.800000,0,11.50552062499808186614,4.63029331057577078144,0,5.286273250472071016,-2.13602834906284156985,0,-47080.78249597789273716647,124.9999999999999963815,950.0000000000000016805
480,4.800000,1,-4.6295357519361305437,4.4244178811504807168,0,4.9195978996643422977,-3.8970389159762372911,0,-47080.78249597789273716647,124.9999999999999963815,950.0000000000000016805
480,4.800000,2,-3.4734591965126645127,4.3196958412382097617,0,-14.6988041199623013695,13.37790406763263701453,0,-47080.78249597789273716647,124.9999999999999963815,950.0000000000000016805
490,4.900000,0,12.0203997149718806522,4.41660572512505221184,0,5.015448892314834104,-2.13649043784972675244,0,-268941.62058823446785840055,124.999999999999996433,950.00000000000000164257
490,4.900000,1,-4.36540589301192378423,4.56459143918351642976,0,15.60875593281793302674,13.0449373338060298933,0,-268941.62058823446785840055,124.999999999999996433,950.00000000000000164257
490,4.900000,2,-4.5167478505447952249,4.7038085393196077623,0,-33.61429934985008038717,-17.11709867543118169847,0,-268941.62058823446785840055,124.999999999999996433,950.00000000000000164257
500,5.000000,0,12.50950869888401091357,4.2031467766278297166,0,4.774892936300346008,-2.13406704521484943596,0,2005145.6750429664890746339,124.9999999999999963598,950.00000000000000156125
500,5.000000,1,-4.14000577814463136407,0.6505500126655012649,0,4.43460427957459312853,-53.99077418793049226665,0,2005145.6750429664890746339,124.9999999999999963598,950.00000000000000156125
500,5.000000,2,-5.45939883800047789686,12.3852338452487020535,0,-13.2121592267946828555,103.5442739925327054094,0,2005145.6750429664890746339,124.9999999999999963598,950.00000000000000156125
510,5.100000,0,12.9777637119357977402,3.9889076453098055405,0,4.60248821105684542264,-2.1558332719488569804,0,2005145.64989796432847383875,124.9999999999999962107,950.0000000000000015233
510,5.100000,1,-3.69242566237294207536,-4.7422133970510641218,0,4.514936120217404719,-53.8826103479026924511,0,2005145.64989796432847383875,124.9999999999999962107,950.0000000000000015233
510,5.100000,2,-6.77694906205166281067,22.7292949403201487614,0,-13.14987086965954301654,103.37569855256347479456,0,2005145.64989796432847383875,124.9999999999999962107,950.0000000000000015233
520,5.200000,0,13.43213057473863461804,3.7712822869628502495,0,4.4935823371571589838,-2.1983338540649936614,0,2005145.64958648350139919545,124.9999999999999960806,950.00000000000000145825
520,5.200000,1,-3.2377757200544291395,-10.127245927693071271,0,4.57403643411000603144,-53.820921533222677725,0,2005145.64958648350139919545,124.9999999999999960806,950.00000000000000145825
520,5.200000,2,-8.0905591935883903509,33.06350392549210797977,0,-13.12556438598660165284,103.3156593846788123045,0,2005145.64958648350139919545,124.9999999999999960806,950.00000000000000145825
530,5.300000,0,13.8778712007331708276,3.54917381910914263044,0,4.42661340772856196535,-2.2432799682349631578,0,2005145.6495603735759143562,124.99999999999999590714,950.0000000000000013742
530,5.300000,1,-2.7783221893802470426,-15.5068454065597264547,0,4.61213545310814213626,-53.77299816901068543854,0,2005145.6495603735759143562,124.99999999999999590714,950.0000000000000013742
530,5.300000,2,-9.4024642999953615792,43.39331314887653645384,0,-13.11377990486893022005,103.2833326661011895842,0,2005145.6495603735759143562,124.99999999999999590714,950.0000000000000013742
